Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
FALSE,726,7,15,67,3,1164584,1862876,2016,05-11-2016 15:50,41.77934155,-87.67216489,"(41.779341548, -87.67216489)"
FALSE,423,4,7,48,14,1194756,1844841,2016,05-11-2016 15:50,41.72916228,-87.56214527,"(41.729162278, -87.562145266)"
FALSE,1122,11,28,26,18,1150398,1899605,2016,05-11-2016 15:50,41.88041839,-87.72321652,"(41.88041839, -87.723216523)"
FALSE,613,6,21,71,08B,1169774,1849505,2016,05-11-2016 15:50,41.74253872,-87.65352517,"(41.742538716, -87.653525166)"
FALSE,2515,25,37,19,18,1138681,1914356,2016,05-11-2016 15:50,41.92111744,-87.76588247,"(41.921117436, -87.765882468)"
FALSE,713,7,16,67,14,1167619,1864290,2016,05-11-2016 15:50,41.78315717,-87.6609977,"(41.783157165, -87.660997703)"
FALSE,111,1,42,32,08B,1176799,1901023,2016,05-11-2016 15:50,41.88375352,-87.62623239,"(41.883753521, -87.626232394)"
FALSE,913,9,11,60,6,1170350,1886816,2016,05-11-2016 15:50,41.84491178,-87.65032856,"(41.844911779, -87.650328563)"
FALSE,2531,25,29,25,08A,1138406,1909030,2016,05-11-2016 15:50,41.90650727,-87.76702211,"(41.906507267, -87.76702211)"
FALSE,731,7,6,69,6,1177024,1859232,2016,05-11-2016 15:50,41.7690705,-87.62666845,"(41.769070498, -87.626668445)"
FALSE,133,1,3,35,6,1176575,1887109,2016,05-11-2016 15:50,41.84557767,-87.62747503,"(41.845577671, -87.627475027)"
FALSE,421,4,7,43,7,1194348,1855059,2016,05-11-2016 15:50,41.75721134,-87.5633049,"(41.757211342, -87.563304897)"
FALSE,1821,18,27,8,6,1172828,1908553,2016,05-11-2016 15:50,41.90450514,-87.64059087,"(41.904505139, -87.640590874)"
FALSE,1232,12,2,28,6,1168933,1898798,2016,05-11-2016 15:50,41.87782218,-87.65518141,"(41.877822179, -87.655181405)"
FALSE,833,8,13,65,6,1145727,1853720,2016,05-11-2016 15:50,41.75459296,-87.74152854,"(41.754592961, -87.741528537)"
FALSE,833,8,13,65,6,1145727,1853720,2016,05-11-2016 15:50,41.75459296,-87.74152854,"(41.754592961, -87.741528537)"
FALSE,111,1,42,32,11,1177242,1902518,2016,05-11-2016 15:50,41.88784585,-87.62456034,"(41.887845852, -87.624560336)"
FALSE,2512,25,36,19,6,1133118,1915251,2016,05-11-2016 15:50,41.92367262,-87.78630161,"(41.923672617, -87.786301606)"
FALSE,431,4,7,51,26,1191212,1840858,2016,05-11-2016 15:50,41.71831893,-87.57525608,"(41.718318926, -87.575256082)"
TRUE,1914,19,46,3,08B,1168692,1930721,2016,05-11-2016 15:50,41.96542582,-87.6551393,"(41.965425822, -87.655139299)"
FALSE,1934,19,44,6,08A,1171724,1920381,2016,05-11-2016 15:50,41.93698613,-87.64429705,"(41.936986127, -87.644297045)"
TRUE,1914,19,46,3,08B,1169822,1932084,2016,05-11-2016 15:50,41.96914132,-87.65094465,"(41.969141315, -87.650944654)"
FALSE,234,2,4,41,6,1187633,1870769,2016,05-11-2016 15:50,41.80048316,-87.58741453,"(41.800483161, -87.587414531)"
FALSE,2515,25,29,19,14,1138788,1913480,2016,05-11-2016 15:50,41.91871165,-87.76551063,"(41.918711651, -87.76551063)"
FALSE,414,4,8,43,6,1189186,1852942,2016,05-11-2016 15:50,41.75152734,-87.58229024,"(41.751527336, -87.582290243)"
FALSE,2534,25,31,23,7,1147025,1910941,2016,05-11-2016 15:50,41.91159074,-87.73531182,"(41.911590736, -87.73531182)"
TRUE,711,7,3,68,08B,1174935,1867409,2016,05-11-2016 15:50,41.79155592,-87.63408195,"(41.791555921, -87.634081949)"
FALSE,111,1,42,32,08A,1176799,1901023,2016,05-11-2016 15:50,41.88375352,-87.62623239,"(41.883753521, -87.626232394)"
FALSE,511,5,6,49,3,1179264,1841740,2016,05-11-2016 15:50,41.72101961,-87.61899001,"(41.721019612, -87.618990007)"
FALSE,1513,15,29,25,26,1138058,1899436,2016,05-11-2016 15:50,41.88018642,-87.76853246,"(41.880186421, -87.768532463)"
FALSE,634,6,21,44,26,1177549,1847286,2016,05-11-2016 15:50,41.73627743,-87.62510451,"(41.736277427, -87.62510451)"
FALSE,1232,12,2,28,6,1168933,1898798,2016,05-11-2016 15:50,41.87782218,-87.65518141,"(41.877822179, -87.655181405)"
FALSE,634,6,21,44,11,1177549,1847286,2016,05-11-2016 15:50,41.73627743,-87.62510451,"(41.736277427, -87.62510451)"
FALSE,1834,18,42,8,6,1176740,1903915,2016,05-11-2016 15:50,41.89169066,-87.62636155,"(41.891690656, -87.626361552)"
FALSE,234,2,4,41,6,1187633,1870769,2016,05-11-2016 15:50,41.80048316,-87.58741453,"(41.800483161, -87.587414531)"
TRUE,1723,17,33,14,08B,1151534,1931180,2016,05-11-2016 15:50,41.96704069,-87.71821353,"(41.96704069, -87.718213531)"
TRUE,2512,25,36,18,26,1131156,1915217,2016,05-11-2016 15:50,41.92361344,-87.79351167,"(41.923613437, -87.793511665)"
FALSE,1833,18,42,8,6,1177330,1906499,2016,05-11-2016 15:50,41.89876792,-87.62411633,"(41.898767916, -87.624116333)"
FALSE,2535,25,27,23,04B,1151523,1907901,2016,05-11-2016 15:50,41.90316144,-87.71886746,"(41.903161441, -87.718867458)"
FALSE,823,8,15,66,3,1156358,1863347,2016,05-11-2016 15:50,41.78080364,-87.70230985,"(41.780803643, -87.702309848)"
FALSE,1121,11,27,23,18,1153127,1903782,2016,05-11-2016 15:50,41.89182683,-87.71308499,"(41.89182683, -87.713084988)"
FALSE,1812,18,43,7,20,1171945,1913722,2016,05-11-2016 15:50,41.91870866,-87.64368168,"(41.918708663, -87.643681684)"
FALSE,833,8,13,65,04B,1153292,1860602,2016,05-11-2016 15:50,41.77333213,-87.71362303,"(41.773332131, -87.713623033)"
FALSE,111,1,42,32,6,1177270,1901551,2016,05-11-2016 15:50,41.88519172,-87.62448685,"(41.885191719, -87.624486846)"
FALSE,2012,20,40,77,26,1164322,1937557,2016,05-11-2016 15:50,41.98427785,-87.67101243,"(41.984277849, -87.671012432)"
FALSE,2233,22,34,49,26,1172868,1834252,2016,05-11-2016 15:50,41.70061469,-87.64263712,"(41.700614688, -87.64263712)"
FALSE,1132,11,24,29,18,1150335,1894751,2016,05-11-2016 15:50,41.86709969,-87.72357447,"(41.867099694, -87.723574471)"
FALSE,1222,12,27,27,18,1156157,1901479,2016,05-11-2016 15:50,41.88544654,-87.70201933,"(41.885446536, -87.702019332)"
FALSE,1833,18,42,8,6,1177338,1906181,2016,05-11-2016 15:50,41.89789513,-87.62409661,"(41.897895128, -87.624096605)"
FALSE,1723,17,33,14,11,1152861,1931290,2016,05-11-2016 15:50,41.96731629,-87.71333137,"(41.96731629, -87.713331369)"
FALSE,712,7,16,68,19,1169299,1866781,2016,05-11-2016 15:50,41.78995655,-87.6547662,"(41.78995655, -87.654766198)"
FALSE,831,8,15,66,20,1159191,1860407,2016,05-11-2016 15:50,41.77267834,-87.69200383,"(41.772678343, -87.692003832)"
FALSE,713,7,16,67,15,1167719,1864018,2016,05-11-2016 15:50,41.78240862,-87.66063887,"(41.782408617, -87.660638872)"
TRUE,1014,10,24,29,04A,1151958,1892292,2016,05-11-2016 15:50,41.86032013,-87.71768091,"(41.860320126, -87.717680911)"
FALSE,1131,11,24,25,16,1145037,1895286,2016,05-11-2016 15:50,41.86866942,-87.74301085,"(41.86866942, -87.74301085)"
FALSE,2514,25,31,19,26,1138788,1918063,2016,05-11-2016 15:50,41.9312879,-87.76539911,"(41.931287903, -87.765399105)"
FALSE,2535,25,27,23,26,1151458,1907935,2016,05-11-2016 15:50,41.90325602,-87.71910532,"(41.903256018, -87.719105324)"
FALSE,2413,24,50,2,14,1160055,1942448,2016,05-11-2016 15:50,41.99778841,-87.68657001,"(41.997788407, -87.686570008)"
FALSE,1622,16,45,11,14,1137822,1931681,2016,05-11-2016 15:50,41.96867455,-87.7686193,"(41.968674545, -87.768619297)"
FALSE,1131,11,24,25,16,1145566,1895350,2016,05-11-2016 15:50,41.86883505,-87.74106713,"(41.868835045, -87.741067129)"
TRUE,1013,10,22,29,26,1149475,1888636,2016,05-11-2016 15:50,41.85033611,-87.72689024,"(41.850336107, -87.726890238)"
FALSE,1121,11,27,23,18,1152522,1906614,2016,05-11-2016 15:50,41.8996101,-87.71523197,"(41.899610095, -87.715231967)"
FALSE,1014,10,24,29,6,1152367,1889552,2016,05-11-2016 15:50,41.85279319,-87.71625185,"(41.852793186, -87.716251849)"
FALSE,211,2,2,35,08A,1178598,1881840,2016,05-11-2016 15:50,41.83107329,-87.62021144,"(41.831073285, -87.620211441)"
FALSE,132,1,2,33,6,1177456,1893414,2016,05-11-2016 15:50,41.8628591,-87.62405075,"(41.862859101, -87.624050746)"
FALSE,1124,11,28,27,08A,1155317,1898515,2016,05-11-2016 15:50,41.87732994,-87.70518365,"(41.87732994, -87.705183648)"
FALSE,412,4,8,45,26,1187009,1849211,2016,05-11-2016 15:50,41.74134098,-87.59038584,"(41.741340975, -87.590385844)"
FALSE,223,2,4,39,08A,1183005,1873052,2016,05-11-2016 15:50,41.80685685,-87.60431563,"(41.806856848, -87.604315633)"
FALSE,831,8,18,66,5,1159943,1857173,2016,05-11-2016 15:50,41.76378835,-87.68933595,"(41.763788354, -87.689335949)"
FALSE,1624,16,45,15,14,1143457,1928819,2016,05-11-2016 15:50,41.96071719,-87.74797123,"(41.960717194, -87.747971229)"
FALSE,234,2,4,41,11,1187329,1869893,2016,05-11-2016 15:50,41.79808659,-87.58855721,"(41.798086587, -87.588557213)"
FALSE,1031,10,22,30,11,1149862,1884010,2016,05-11-2016 15:50,41.83763426,-87.72559001,"(41.837634261, -87.725590012)"
FALSE,1532,15,28,25,26,1141629,1902341,2016,05-11-2016 15:50,41.88809286,-87.75534813,"(41.888092864, -87.755348129)"
FALSE,733,7,17,68,04B,1170255,1856066,2016,05-11-2016 15:50,41.76053253,-87.65157229,"(41.760532531, -87.65157229)"
FALSE,733,7,17,68,14,1170880,1857391,2016,05-11-2016 15:50,41.76415488,-87.64924303,"(41.764154883, -87.649243025)"
FALSE,733,7,17,68,14,1170880,1857391,2016,05-11-2016 15:50,41.76415488,-87.64924303,"(41.764154883, -87.649243025)"
FALSE,712,7,16,68,08B,1171348,1864563,2016,05-11-2016 15:50,41.78382548,-87.64731801,"(41.783825482, -87.647318006)"
FALSE,2221,22,21,71,08A,1167221,1845934,2016,05-11-2016 15:50,41.73279434,-87.66298132,"(41.732794335, -87.662981316)"
FALSE,722,7,20,68,14,1175585,1863128,2016,05-11-2016 15:50,41.77979388,-87.63182661,"(41.779793875, -87.631826613)"
FALSE,711,7,3,68,5,1172637,1865990,2016,05-11-2016 15:50,41.78771301,-87.64255004,"(41.787713011, -87.642550042)"
FALSE,313,3,20,42,3,1180114,1863999,2016,05-11-2016 15:50,41.7820814,-87.61519616,"(41.782081397, -87.615196155)"
FALSE,933,9,20,61,5,1166821,1872652,2016,05-11-2016 15:50,41.80612057,-87.66368462,"(41.806120574, -87.663684619)"
TRUE,412,4,8,45,08A,1187687,1848706,2016,05-11-2016 15:50,41.73993912,-87.58791775,"(41.739939115, -87.587917753)"
FALSE,1021,10,24,29,18,1153488,1893074,2016,05-11-2016 15:50,41.86243578,-87.71204386,"(41.862435779, -87.712043859)"
FALSE,433,4,10,52,15,1201545,1832356,2016,05-11-2016 15:50,41.69473282,-87.53769867,"(41.694732822, -87.537698668)"
TRUE,922,9,12,58,08B,1160761,1875242,2016,05-11-2016 15:50,41.81335527,-87.68583902,"(41.813355271, -87.685839017)"
FALSE,431,4,7,51,14,1191721,1841387,2016,05-11-2016 15:50,41.71975824,-87.57337473,"(41.719758242, -87.57337473)"
TRUE,925,9,11,61,08B,1173946,1876756,2016,05-11-2016 15:50,41.81722704,-87.6374309,"(41.817227035, -87.637430903)"
FALSE,2524,25,35,22,15,1151583,1917897,2016,05-11-2016 15:50,41.93059018,-87.71838378,"(41.930590184, -87.718383784)"
FALSE,1524,15,28,25,6,1141079,1904824,2016,05-11-2016 15:50,41.89491667,-87.75730673,"(41.894916666, -87.757306728)"
FALSE,2525,25,30,20,14,1149390,1913073,2016,05-11-2016 15:50,41.91739557,-87.72656807,"(41.91739557, -87.726568067)"
FALSE,633,6,6,44,26,1183159,1844621,2016,05-11-2016 15:50,41.72883584,-87.60463426,"(41.728835841, -87.604634255)"
FALSE,833,8,18,70,26,1151843,1853646,2016,05-11-2016 15:50,41.75427226,-87.71911687,"(41.754272259, -87.71911687)"
TRUE,624,6,6,69,08B,1180603,1853103,2016,05-11-2016 15:50,41.75217043,-87.61373758,"(41.75217043, -87.613737578)"
TRUE,1512,15,29,25,08B,1138135,1900519,2016,05-11-2016 15:50,41.88315693,-87.76822354,"(41.883156925, -87.768223537)"
FALSE,411,4,5,43,3,1186863,1854745,2016,05-11-2016 15:50,41.75653027,-87.59074578,"(41.75653027, -87.59074578)"
FALSE,1115,11,28,26,18,1148220,1899677,2016,05-11-2016 15:50,41.88065818,-87.73121214,"(41.880658176, -87.731212135)"
TRUE,431,4,10,51,08B,1197652,1838343,2016,05-11-2016 15:50,41.71125951,-87.55175283,"(41.711259514, -87.551752826)"
FALSE,2513,25,36,25,3,1127807,1911332,2016,05-11-2016 15:50,41.91300968,-87.8059052,"(41.913009681, -87.805905204)"
FALSE,1111,11,37,23,04B,1147993,1907665,2016,05-11-2016 15:50,41.90258249,-87.73184005,"(41.902582485, -87.731840051)"
TRUE,834,8,18,70,08B,1152229,1849265,2016,05-11-2016 15:50,41.74224248,-87.71781714,"(41.742242477, -87.717817136)"
FALSE,1522,15,29,25,08B,1141233,1899517,2016,05-11-2016 15:50,41.88035077,-87.75687206,"(41.880350767, -87.756872059)"
FALSE,1012,10,24,29,3,1149984,1891583,2016,05-11-2016 15:50,41.85841316,-87.72494547,"(41.858413159, -87.724945467)"
FALSE,1131,11,24,26,3,1146451,1897841,2016,05-11-2016 15:50,41.87565385,-87.7377546,"(41.875653849, -87.737754597)"
TRUE,1022,10,24,29,08A,1155617,1892683,2016,05-11-2016 15:50,41.86132029,-87.70423906,"(41.861320289, -87.704239058)"
FALSE,1214,12,27,24,6,1171436,1903879,2016,05-11-2016 15:50,41.89171014,-87.64584162,"(41.891710139, -87.645841619)"
FALSE,821,8,14,63,6,1155898,1870955,2016,05-11-2016 15:50,41.80169033,-87.70379207,"(41.80169033, -87.703792065)"
FALSE,523,5,9,53,7,1177986,1823398,2016,05-11-2016 15:50,41.67071554,-87.62422412,"(41.670715539, -87.624224123)"
FALSE,2533,25,31,23,3,1146787,1911143,2016,05-11-2016 15:50,41.9121496,-87.736181,"(41.912149595, -87.736181)"
FALSE,2515,25,37,19,08B,1140015,1914457,2016,05-11-2016 15:50,41.92137026,-87.76097849,"(41.921370264, -87.760978493)"
FALSE,221,2,4,39,5,1182957,1875015,2016,05-11-2016 15:50,41.81224459,-87.60443062,"(41.812244589, -87.604430616)"
TRUE,623,6,17,44,08A,1175666,1852216,2016,05-11-2016 15:50,41.74984828,-87.63185591,"(41.74984828, -87.631855905)"
FALSE,1932,19,32,7,14,1167169,1918281,2016,05-11-2016 15:50,41.93132286,-87.66109774,"(41.931322862, -87.661097743)"
FALSE,1614,16,41,76,26,1119317,1935168,2016,05-11-2016 15:50,41.97855782,-87.83658879,"(41.97855782, -87.836588785)"
FALSE,2234,22,34,75,14,1168418,1830098,2016,05-11-2016 15:50,41.68931221,-87.65905045,"(41.689312209, -87.659050452)"
TRUE,2511,25,36,17,08B,1127555,1919410,2016,05-11-2016 15:50,41.935181,-87.80664874,"(41.935181001, -87.806648735)"
FALSE,915,9,11,60,04B,1171122,1880764,2016,05-11-2016 15:50,41.82828767,-87.64767274,"(41.828287665, -87.647672735)"
FALSE,734,7,17,67,18,1168130,1857668,2016,05-11-2016 15:50,41.76497458,-87.65931449,"(41.764974581, -87.659314488)"
FALSE,623,6,17,69,6,1176766,1852607,2016,05-11-2016 15:50,41.75089655,-87.62781331,"(41.75089655, -87.627813307)"
FALSE,2223,22,21,71,08A,1173910,1847118,2016,05-11-2016 15:50,41.73589781,-87.63844147,"(41.735897814, -87.63844147)"
FALSE,1533,15,24,25,18,1144453,1897831,2016,05-11-2016 15:50,41.87566422,-87.74509084,"(41.875664218, -87.745090842)"
FALSE,1732,17,30,16,5,1149055,1924800,2016,05-11-2016 15:50,41.94958197,-87.72749441,"(41.94958197, -87.727494412)"
FALSE,1832,18,42,8,08B,1175007,1905244,2016,05-11-2016 15:50,41.89537651,-87.63268615,"(41.89537651, -87.632686147)"
FALSE,321,3,5,69,26,1185983,1860834,2016,05-11-2016 15:50,41.77325985,-87.59377891,"(41.773259845, -87.593778907)"
TRUE,2213,22,21,73,08B,1167948,1841504,2016,05-11-2016 15:50,41.72062218,-87.66044484,"(41.720622183, -87.660444842)"
FALSE,2514,25,30,19,08A,1137431,1918029,2016,05-11-2016 15:50,41.93121916,-87.77038673,"(41.931219161, -87.770386729)"
TRUE,2534,25,27,23,08B,1149180,1908031,2016,05-11-2016 15:50,41.90356391,-87.72747047,"(41.903563905, -87.727470467)"
TRUE,2431,24,49,1,08B,1164531,1945882,2016,05-11-2016 15:50,42.00711743,-87.67000658,"(42.00711743, -87.670006581)"
FALSE,912,9,11,59,15,1163913,1881812,2016,05-11-2016 15:50,41.83131833,-87.67409238,"(41.831318331, -87.674092378)"
FALSE,924,9,20,61,04A,1165767,1874646,2016,05-11-2016 15:50,41.81161481,-87.66749365,"(41.811614808, -87.667493653)"
FALSE,923,9,14,63,04B,1156166,1869314,2016,05-11-2016 15:50,41.79718181,-87.70285334,"(41.797181808, -87.70285334)"
FALSE,1423,14,26,24,14,1157471,1909355,2016,05-11-2016 15:50,41.90703235,-87.69697955,"(41.90703235, -87.696979547)"
FALSE,2411,24,50,2,15,1155472,1946276,2016,05-11-2016 15:50,42.00838635,-87.70332564,"(42.008386346, -87.703325641)"
FALSE,2533,25,37,25,18,1142426,1909763,2016,05-11-2016 15:50,41.90844492,-87.75223662,"(41.908444923, -87.752236623)"
FALSE,822,8,23,62,26,1150627,1868247,2016,05-11-2016 15:50,41.79436349,-87.72319356,"(41.794363486, -87.723193558)"
TRUE,834,8,18,70,08B,1149590,1847015,2016,05-11-2016 15:50,41.73611947,-87.72754459,"(41.736119465, -87.727544585)"
FALSE,414,4,8,43,04A,1189529,1854673,2016,05-11-2016 15:50,41.75626913,-87.58097786,"(41.756269132, -87.580977861)"
FALSE,934,9,20,61,3,1171009,1868996,2016,05-11-2016 15:50,41.79599755,-87.64843142,"(41.795997549, -87.648431423)"
FALSE,1024,10,22,30,13,1153995,1887844,2016,05-11-2016 15:50,41.84807397,-87.71032202,"(41.848073974, -87.710322018)"
FALSE,522,5,34,53,14,1177689,1827067,2016,05-11-2016 15:50,41.68079054,-87.62520076,"(41.680790541, -87.625200761)"
TRUE,231,2,20,40,08B,1178546,1868168,2016,05-11-2016 15:50,41.79355733,-87.62081814,"(41.793557331, -87.620818144)"
FALSE,911,9,12,58,15,1156290,1880469,2016,05-11-2016 15:50,41.8277901,-87.70209813,"(41.827790098, -87.702098134)"
FALSE,814,8,23,56,04A,1143785,1874172,2016,05-11-2016 15:50,41.81075315,-87.74813541,"(41.810753148, -87.748135411)"
FALSE,1834,18,42,8,11,1177058,1905098,2016,05-11-2016 15:50,41.89492967,-87.62515784,"(41.894929671, -87.625157838)"
TRUE,312,3,20,42,14,1181343,1862366,2016,05-11-2016 15:50,41.77757204,-87.61074067,"(41.777572035, -87.610740669)"
FALSE,523,5,34,53,3,1171952,1818852,2016,05-11-2016 15:50,41.65837467,-87.64644072,"(41.658374668, -87.646440719)"
FALSE,1723,17,39,14,08B,1150709,1930975,2016,05-11-2016 15:50,41.96649437,-87.72125236,"(41.966494369, -87.721252355)"
FALSE,1213,12,27,24,14,1166721,1906119,2016,05-11-2016 15:50,41.89795922,-87.66309332,"(41.897959218, -87.663093322)"
TRUE,1223,12,2,28,08A,1161290,1899496,2016,05-11-2016 15:50,41.87989984,-87.68322514,"(41.879899841, -87.683225139)"
FALSE,1511,15,29,25,04B,1137706,1906085,2016,05-11-2016 15:50,41.89843848,-87.76966461,"(41.89843848, -87.769664609)"
FALSE,1011,10,24,29,18,1151941,1892835,2016,05-11-2016 15:50,41.86181052,-87.71772902,"(41.861810516, -87.717729022)"
TRUE,1225,12,2,28,08B,1160870,1898642,2016,05-11-2016 15:50,41.87756511,-87.68479102,"(41.877565108, -87.68479102)"
FALSE,231,2,20,40,18,1179000,1867783,2016,05-11-2016 15:50,41.79249052,-87.61916511,"(41.792490517, -87.619165105)"
FALSE,1712,17,39,13,6,1148424,1934247,2016,05-11-2016 15:50,41.97551745,-87.72956922,"(41.97551745, -87.729569215)"
TRUE,533,5,9,54,14,1180161,1816531,2016,05-11-2016 15:50,41.65182203,-87.61647285,"(41.651822034, -87.616472854)"
FALSE,831,8,18,66,18,1157289,1856560,2016,05-11-2016 15:50,41.7621603,-87.69908009,"(41.762160302, -87.699080094)"
FALSE,231,2,3,40,04B,1179114,1871273,2016,05-11-2016 15:50,41.8020648,-87.61864069,"(41.802064797, -87.618640688)"
FALSE,914,9,11,60,6,1173452,1884837,2016,05-11-2016 15:50,41.83941298,-87.63900344,"(41.83941298, -87.63900344)"
FALSE,723,7,20,68,24,1173163,1861518,2016,05-11-2016 15:50,41.77542973,-87.64075349,"(41.775429728, -87.640753492)"
FALSE,523,5,9,53,08B,1178535,1822007,2016,05-11-2016 15:50,41.66688601,-87.62225684,"(41.666886005, -87.622256838)"
FALSE,925,9,3,37,26,1174728,1877108,2016,05-11-2016 15:50,41.81817554,-87.63455183,"(41.81817554, -87.634551829)"
TRUE,533,5,9,54,04B,1179495,1816669,2016,05-11-2016 15:50,41.6522159,-87.61890546,"(41.652215901, -87.618905456)"
FALSE,2412,24,50,2,08B,1157455,1943921,2016,05-11-2016 15:50,42.00188387,-87.69609416,"(42.001883866, -87.696094161)"
FALSE,511,5,9,49,08B,1177402,1837149,2016,05-11-2016 15:50,41.70846348,-87.62594823,"(41.708463482, -87.625948233)"
FALSE,832,8,18,66,11,,,2016,05-11-2016 15:50,,,
FALSE,124,1,2,28,6,1172494,1895209,2016,05-11-2016 15:50,41.86789576,-87.64221251,"(41.86789576, -87.642212505)"
TRUE,1012,10,24,29,08A,1149193,1891729,2016,05-11-2016 15:50,41.85882915,-87.72784519,"(41.858829145, -87.727845189)"
FALSE,1133,11,24,27,18,1151705,1897101,2016,05-11-2016 15:50,41.87352154,-87.71848318,"(41.873521544, -87.718483183)"
FALSE,1814,18,43,7,14,1174732,1912103,2016,05-11-2016 15:50,41.9142041,-87.63349062,"(41.914204099, -87.633490624)"
TRUE,533,5,9,54,08B,1182589,1817567,2016,05-11-2016 15:50,41.65460923,-87.6075573,"(41.654609229, -87.607557296)"
FALSE,2525,25,26,22,18,1150383,1913315,2016,05-11-2016 15:50,41.9180403,-87.72291341,"(41.918040303, -87.72291341)"
FALSE,1432,14,32,22,6,1162698,1913682,2016,05-11-2016 15:50,41.91879793,-87.67765705,"(41.918797929, -87.677657048)"
FALSE,2524,25,30,22,18,1149288,1916678,2016,05-11-2016 15:50,41.92729,-87.72684915,"(41.92729, -87.726849146)"
FALSE,2533,25,31,23,6,1146787,1911143,2016,05-11-2016 15:50,41.9121496,-87.736181,"(41.912149595, -87.736181)"
FALSE,1935,19,43,7,6,1171720,1918860,2016,05-11-2016 15:50,41.93281253,-87.64435667,"(41.932812529, -87.644356668)"
TRUE,1122,11,28,26,08B,1150189,1899047,2016,05-11-2016 15:50,41.87889125,-87.7239985,"(41.878891251, -87.723998503)"
FALSE,1614,16,41,76,6,1119317,1935156,2016,05-11-2016 15:50,41.97852489,-87.83658904,"(41.97852489, -87.836589041)"
FALSE,1213,12,27,24,14,1166910,1905627,2016,05-11-2016 15:50,41.89660508,-87.66241328,"(41.896605083, -87.662413277)"
TRUE,2223,22,21,73,26,1171739,1841825,2016,05-11-2016 15:50,41.7214209,-87.64654992,"(41.721420903, -87.646549924)"
FALSE,911,9,12,58,14,1157431,1879295,2016,05-11-2016 15:50,41.82454542,-87.69794377,"(41.824545416, -87.697943772)"
FALSE,921,9,14,58,04B,1155646,1878336,2016,05-11-2016 15:50,41.82194984,-87.70451819,"(41.821949836, -87.704518186)"
FALSE,1021,10,24,29,24,1152974,1891591,2016,05-11-2016 15:50,41.85837645,-87.71396997,"(41.858376449, -87.713969969)"
FALSE,612,6,17,71,6,1170884,1853765,2016,05-11-2016 15:50,41.75420459,-87.64933404,"(41.754204588, -87.649334036)"
FALSE,726,7,15,67,11,1164173,1860600,2016,05-11-2016 15:50,41.77310456,-87.67373566,"(41.773104562, -87.673735664)"
FALSE,1821,18,27,8,14,1172247,1908615,2016,05-11-2016 15:50,41.90468813,-87.6427232,"(41.904688125, -87.642723198)"
TRUE,611,6,21,71,08B,1165728,1852086,2016,05-11-2016 15:50,41.74970811,-87.6682767,"(41.749708107, -87.668276698)"
FALSE,623,6,6,69,3,1178936,1853681,2016,05-11-2016 15:50,41.75379463,-87.61982879,"(41.753794625, -87.619828786)"
TRUE,2221,22,21,73,08A,1167660,1842079,2016,05-11-2016 15:50,41.72220624,-87.66148328,"(41.722206243, -87.661483284)"
TRUE,421,4,7,43,08B,1197744,1854151,2016,05-11-2016 15:50,41.75463564,-87.55088962,"(41.754635641, -87.55088962)"
TRUE,421,4,7,43,08B,1196696,1854160,2016,05-11-2016 15:50,41.75468643,-87.55472984,"(41.754686428, -87.554729841)"
FALSE,1122,11,28,26,3,1149731,1899625,2016,05-11-2016 15:50,41.88048626,-87.72566518,"(41.880486258, -87.725665179)"
FALSE,735,7,17,67,5,1165916,1857311,2016,05-11-2016 15:50,41.76404225,-87.66743959,"(41.764042245, -87.667439585)"
TRUE,813,8,13,65,08B,1149388,1864815,2016,05-11-2016 15:50,41.78496959,-87.72782562,"(41.784969585, -87.727825624)"
FALSE,323,3,6,69,7,1181657,1856086,2016,05-11-2016 15:50,41.76033184,-87.60978323,"(41.760331842, -87.609783231)"
FALSE,1813,18,43,7,2,1170650,1913120,2016,05-11-2016 15:50,41.91708522,-87.64845726,"(41.917085222, -87.648457263)"
TRUE,124,1,2,28,26,1173362,1893147,2016,05-11-2016 15:50,41.86221827,-87.63908716,"(41.862218265, -87.639087164)"
FALSE,2431,24,49,1,5,1166976,1945476,2016,05-11-2016 15:50,42.00595102,-87.66102276,"(42.005951024, -87.661022762)"
FALSE,1421,14,1,24,6,1157168,1910953,2016,05-11-2016 15:50,41.91142356,-87.69804912,"(41.911423557, -87.698049121)"
FALSE,823,8,15,66,5,1155647,1863990,2016,05-11-2016 15:50,41.78258242,-87.70489931,"(41.782582418, -87.704899306)"
FALSE,1935,19,43,7,6,1169502,1917736,2016,05-11-2016 15:50,41.92977684,-87.65254035,"(41.929776841, -87.652540347)"
FALSE,821,8,14,58,5,1154903,1874774,2016,05-11-2016 15:50,41.81219013,-87.70733913,"(41.812190128, -87.707339133)"
FALSE,833,8,13,65,14,1146002,1859606,2016,05-11-2016 15:50,41.77073998,-87.74037204,"(41.770739979, -87.740372036)"
FALSE,923,9,14,63,6,1156247,1870407,2016,05-11-2016 15:50,41.80017952,-87.70252689,"(41.800179521, -87.702526886)"
FALSE,1223,12,2,28,6,1162135,1900665,2016,05-11-2016 15:50,41.88309007,-87.68008974,"(41.883090072, -87.680089738)"
FALSE,833,8,13,65,26,1149062,1859830,2016,05-11-2016 15:50,41.77129623,-87.72914931,"(41.771296232, -87.729149311)"
FALSE,511,5,6,49,6,1180330,1839281,2016,05-11-2016 15:50,41.71424746,-87.61516064,"(41.714247463, -87.615160636)"
